number,title,character,line
5,Star Trek V: The Final Frontier,COY,Get that damn light out of my face!
5,Star Trek V: The Final Frontier,UHURA,"Mister Scott apologizes for having to send the shuttlecraft The transporter beam is non-operational. Captain, we've received important orders from Starfleet Command."
5,Star Trek V: The Final Frontier,KIRK,Why didn't you beep my communicator?
5,Star Trek V: The Final Frontier,UHURA,You forgot to take it with you.
5,Star Trek V: The Final Frontier,KIRK,"Wonder why I did that? ...Well, gentlemen, it appears shore leave's been canceled. Pack out your trash."
5,Star Trek V: The Final Frontier,KIRK,'All I ask is a tall ship and a star to steer her by.' Mc
5,Star Trek V: The Final Frontier,COY,Melville.
5,Star Trek V: The Final Frontier,SPOCK,John Masefield. Mc
5,Star Trek V: The Final Frontier,COY,Are you sure about that?
5,Star Trek V: The Final Frontier,SPOCK,"I am well versed in the classics, Doctor Mc"
5,Star Trek V: The Final Frontier,COY,"Then how come you don't know 'Row, Row, Row Your Boat?'"
5,Star Trek V: The Final Frontier,UHURA,"Ready for landing maneuver. Enterprise, you have control."
5,Star Trek V: The Final Frontier,SCOTT,We're doing just fine.
5,Star Trek V: The Final Frontier,SCOTT,All I can say is they don't make 'em like they used to.
5,Star Trek V: The Final Frontier,KIRK,You told me you could have the ship operational in two weeks. I gave you three. What happened?
5,Star Trek V: The Final Frontier,SCOTT,"I think you gave me too much time, Captain."
5,Star Trek V: The Final Frontier,KIRK,"Very well, Mister Scott. Carry on."
5,Star Trek V: The Final Frontier,SCOTT,"Right, sir. ...How many times do I have to tell you? The right tool for the right job. Mc"
5,Star Trek V: The Final Frontier,COY,I don't think I've ever seen him happier.
5,Star Trek V: The Final Frontier,KIRK,"Bridge, ...I hope. ...I could use a shower."
5,Star Trek V: The Final Frontier,SPOCK,Yes.
5,Star Trek V: The Final Frontier,KIRK,Doesn't anything work on this ship? Mc
5,Star Trek V: The Final Frontier,COY,"Starfleet's got some nerve sending us out in this condition. Why, the ship's a virtual ghost town."
5,Star Trek V: The Final Frontier,UHURA,Captain! Starfleet transmission on-line.
5,Star Trek V: The Final Frontier,KIRK,"Put it on the viewscreen screen, will you please? ...Can we have a little quiet, please? ...Can you clear that up? ...Can we have a little quiet? ...Bob?"
5,Star Trek V: The Final Frontier,ADMIRAL BENNETT,"Jim? Well, we're dressing informally, aren't we?"
5,Star Trek V: The Final Frontier,KIRK,"You caught me on my way to the shower. ADMIRAL BENNETT ): I apologize for canceling shore leave but look, we have a dangerous situation out on Nimbus Three."
5,Star Trek V: The Final Frontier,KIRK,On 'The Planet of Galactic Peace?'
5,Star Trek V: The Final Frontier,ADMIRAL BENNETT,"The same. From what we can make out, a terrorist force has captured the only settlement and they've taken hostages. The Klingon, the Romulan and the Federation consuls. Now I know Enterprise is not exactly up to specs..."
5,Star Trek V: The Final Frontier,KIRK,"With all due respect, the Enterprise is a disaster. There must be other ships in the Quadrant."
5,Star Trek V: The Final Frontier,ADMIRAL BENNETT,"Other ships, yes, but no experienced commanders. Captain, ...I need Jim Kirk. Your orders are to proceed to Nimbus Three, assess the situation and avoid confrontation if possible. Above all, however, all get those hostages back safely."
5,Star Trek V: The Final Frontier,KIRK,Have the Klingons responded?
5,Star Trek V: The Final Frontier,ADMIRAL BENNETT,"No, but you can bet they will."
5,Star Trek V: The Final Frontier,KIRK,"Understood. Kirk out. Plot course to Nimbus Three, Mister Sulu."
5,Star Trek V: The Final Frontier,SULU,Aye sir. Course plotted.
5,Star Trek V: The Final Frontier,KIRK,I'm afraid the ship's problems will have to be solved en route. Since we're undermanned I'm counting on each one of you to give his best. End of speech. Let's go to work. Mc
5,Star Trek V: The Final Frontier,COY,"Jim! If you ask me, ...and you haven't, I think this is a terrible idea. We're bound to bump into the Klingons and they don't exactly like you."
5,Star Trek V: The Final Frontier,KIRK,The feeling's mutual. Engine room.
5,Star Trek V: The Final Frontier,SCOTT,Scotty here.
5,Star Trek V: The Final Frontier,KIRK,"We'll need all the power you can muster, Mister"
