number,title,character,line
9,Star Trek: Insurrection,SOJEF,"My name is Sojef, Captain."
9,Star Trek: Insurrection,PICARD,"Jean-Luc Picard. These are my officers, Doctor Crusher, Counselor Troi."
9,Star Trek: Insurrection,SOJEF,Would you like something to eat?
9,Star Trek: Insurrection,PICARD,"No, we're here to ...rescue them."
9,Star Trek: Insurrection,SOJEF,As you wish. But I would ask you to disarm yourselves. This village is a sanctuary of life.
9,Star Trek: Insurrection,PICARD,Prepare the hostages for transport to the ship.
9,Star Trek: Insurrection,CRUSHER,They should be quarantined before joining the ship's population.
9,Star Trek: Insurrection,PICARD,We were under the impression they were being held against their will.
9,Star Trek: Insurrection,ANIJ,"It's not our custom to have guests here at all, let alone hold anyone against their will."
9,Star Trek: Insurrection,SOJEF,The artificial lifeform would not allow them to leave. In fact he told us they were our enemies and that more would follow.
9,Star Trek: Insurrection,ANIJ,Are you our enemy?
9,Star Trek: Insurrection,SOJEF,Anij!
9,Star Trek: Insurrection,PICARD,Our people have a strict policy of non-interference in other cultures. It's our Prime Directive.
9,Star Trek: Insurrection,ANIJ,Your directive apparently doesn't include spying on other cultures.
9,Star Trek: Insurrection,PICARD,"The artificial lifeform is a member of my crew. Apparently, he was taken ill."
9,Star Trek: Insurrection,TOURNEL,There was a phase variance in his positronic matrix which we were unable to repair.
9,Star Trek: Insurrection,ANIJ,I think the Captain finds it hard to believe that we'd have any skills for repairing positronic devices.
9,Star Trek: Insurrection,SOJEF,"Our technological abilities are not apparent because we have chosen not to employ them in our daily lives. We believe when you create a machine to do the work of a man, you take something away from the man."
9,Star Trek: Insurrection,ANIJ,"But at one time, we explored the galaxy just as you do."
9,Star Trek: Insurrection,PICARD,You have warp capability?
9,Star Trek: Insurrection,ANIJ,"Capability, yes. But where can warp drive take us, except away from here?"
9,Star Trek: Insurrection,PICARD,I ...apologize for our intrusion.
9,Star Trek: Insurrection,PICARD,"...and because they have warp capabilities, the consequences to their society are minimal."
9,Star Trek: Insurrection,DOUGHERTY,"You've done a terrific job, Jean-Luc. Now, pack your bags and get the hell out of there. How's Data?"
9,Star Trek: Insurrection,PICARD,In stasis. La Forge is completing the diagnostic.
9,Star Trek: Insurrection,DOUGHERTY,I'll need all your paperwork tomorrow. We're heading back your way. Set a course to rendezvous with us so you can transfer the crew and equipment on your way out.
9,Star Trek: Insurrection,PICARD,You're not finished here?
9,Star Trek: Insurrection,DOUGHERTY,Er... Just a few loose ends to tie up. Dougherty out.
9,Star Trek: Insurrection,TROI,Come in. ...Hi.
9,Star Trek: Insurrection,RIKER,Got a minute?
9,Star Trek: Insurrection,TROI,Sure.
9,Star Trek: Insurrection,RIKER,I need a little counseling.
9,Star Trek: Insurrection,TROI,"Well, there's a first time for everything."
9,Star Trek: Insurrection,RIKER,"So, do I lie down or what?"
9,Star Trek: Insurrection,TROI,"Um Well, whatever makes you comfortable, but this isn't one of the usual therapeutic postures."
9,Star Trek: Insurrection,RIKER,But it is comfortable.
9,Star Trek: Insurrection,TROI,Why don't you try sitting up?
9,Star Trek: Insurrection,RIKER,Why don't you try lying down?
9,Star Trek: Insurrection,TROI,"Well, you're in quite a mood today. Do you really need counseling or did you come down here to play?"
9,Star Trek: Insurrection,RIKER,I think I'm having a mid-life crisis.
9,Star Trek: Insurrection,TROI,I believe you.
9,Star Trek: Insurrection,RIKER,I'm not sleeping well.
9,Star Trek: Insurrection,TROI,Doctor Crusher has something that can take care of that.
9,Star Trek: Insurrection,RIKER,"What I need, I can't get from Doctor Crusher. ...Counselor, do you think it's possible for two people to go back in time to fix a mistake they made?"
9,Star Trek: Insurrection,TROI,"On this ship, ...anything's possible."
9,Star Trek: Insurrection,TROI,Yuk!
9,Star Trek: Insurrection,RIKER,Yuk?
9,Star Trek: Insurrection,TROI,I never kissed you with a beard before.
9,Star Trek: Insurrection,RIKER,I kiss you and you say 'yuk'!
9,Star Trek: Insurrection,LAFORGE,I had to reconstruct Data's neural net and replace these. ...They contain memory engrams.
9,Star Trek: Insurrection,PICARD,How were damaged?
9,Star Trek: Insurrection,LAFORGE,"By a Son'a weapon. There's no doubt about it, Captain. That's what caused Data to malfunction."
9,Star Trek: Insurrection,PICARD,But the Son'a report claimed they didn't fire until after he malfunctioned.
9,Star Trek: Insurrection,LAFORGE,"Well, I don't believe it happened that way."
9,Star Trek: Insurrection,PICARD,Why would they fire at him without provocation?
9,Star Trek: Insurrection,LAFORGE,"All I know is he was functioning normally until he was shot. Then, his fail-safe system was activated."
9,Star Trek: Insurrection,PICARD,Fail-safe?
9,Star Trek: Insurrection,LAFORGE,His ethical and moral subroutines took over all of his basic functions.
9,Star Trek: Insurrection,PICARD,So what you're saying he still knew the difference between right and wrong.
9,Star Trek: Insurrection,LAFORGE,"In a sense, that's all he knew. The system is designed to protect him against anyone who might try to take advantage of his memory loss."
