number,title,character,line
6,Star Trek VI: The Undiscovered Country,CHANG,"Come now, Captain, there's no need to mince words. In space, all warriors are cold warriors."
6,Star Trek VI: The Undiscovered Country,UHURA,"Er. General, are you fond of ...Shakes ....peare?"
6,Star Trek VI: The Undiscovered Country,CHEKOV,We do believe all planets have a sovereign claim to inalienable human rights.
6,Star Trek VI: The Undiscovered Country,AZETBUR,Inalien... If only you could hear yourselves? 'Human rights.' Why the very name is racist. The Federation is no more than a 'homo sapiens' only club.
6,Star Trek VI: The Undiscovered Country,CHANG,"Present company excepted, of course."
6,Star Trek VI: The Undiscovered Country,KERLA,"In any case, we know where this is leading. The annihilation of our culture."
6,Star Trek VI: The Undiscovered Country,MCCOY,That's not true!
6,Star Trek VI: The Undiscovered Country,KERLA,No!
6,Star Trek VI: The Undiscovered Country,MCCOY,No!
6,Star Trek VI: The Undiscovered Country,CHANG,"'To be, or not to be!', that is the question which preoccupies our people, Captain Kirk. ...We need breathing room."
6,Star Trek VI: The Undiscovered Country,KIRK,"Earth, Hitler, nineteen thirty-eight."
6,Star Trek VI: The Undiscovered Country,CHANG,I beg your pardon?
6,Star Trek VI: The Undiscovered Country,GORKON,"Well, ...I see we have a long way to go."
6,Star Trek VI: The Undiscovered Country,KIRK,"We must do this again, sometime."
6,Star Trek VI: The Undiscovered Country,GORKON,"You don't trust me, do you? ...I don't blame you. ...If there is to be a Brave New World, our generation is going to have the hardest time living in it. ...Captain Spock."
6,Star Trek VI: The Undiscovered Country,SPOCK,Chancellor. ...Madam.
6,Star Trek VI: The Undiscovered Country,AZETBUR,"Captain,"
6,Star Trek VI: The Undiscovered Country,CHANG,"Well, most kind. 'Parting is such sweet sorrow,' Hm, Captain. 'Have we not heard the chimes at midnight?'"
6,Star Trek VI: The Undiscovered Country,CHANG,Energize.
6,Star Trek VI: The Undiscovered Country,SCOTT,Thank God.
6,Star Trek VI: The Undiscovered Country,UHURA,Did you see the way they ate?
6,Star Trek VI: The Undiscovered Country,CHEKOV,Terrible table manners.
6,Star Trek VI: The Undiscovered Country,SPOCK,I doubt that our own behavior will distinguish us in the annals of diplomacy.
6,Star Trek VI: The Undiscovered Country,KIRK,I'm going to sleep it off. Please let me know if there's some other way we can screw up tonight.
6,Star Trek VI: The Undiscovered Country,MCCOY,I'm going to find a pot of black coffee.
6,Star Trek VI: The Undiscovered Country,SPOCK,Captain Kirk. Will you please join me on the bridge? Captain Kirk?
6,Star Trek VI: The Undiscovered Country,SPOCK,"Ah, Captain."
6,Star Trek VI: The Undiscovered Country,KIRK,What is it?
6,Star Trek VI: The Undiscovered Country,SPOCK,I find this curious.
6,Star Trek VI: The Undiscovered Country,KIRK,"Spock, I'm really tired."
6,Star Trek VI: The Undiscovered Country,SPOCK,We are reading an enormous amount of neutron radiation.
6,Star Trek VI: The Undiscovered Country,KIRK,Where?
6,Star Trek VI: The Undiscovered Country,SPOCK,Strangely enough it appears to be emanating from us.
6,Star Trek VI: The Undiscovered Country,KIRK,The Enterprise?
6,Star Trek VI: The Undiscovered Country,KIRK,"Valeris, do you know anything about a radiation surge?"
6,Star Trek VI: The Undiscovered Country,VALERIS,Sir?
6,Star Trek VI: The Undiscovered Country,KIRK,Chekov?
6,Star Trek VI: The Undiscovered Country,CHEKOV,Only the size of my head!
6,Star Trek VI: The Undiscovered Country,KIRK,I know what you mean.
6,Star Trek VI: The Undiscovered Country,KIRK,What's happened?
6,Star Trek VI: The Undiscovered Country,SPOCK,We have fired on the Chancellor's ship.
6,Star Trek VI: The Undiscovered Country,CHEKOV,Torpedo room! Please confirm. Have we fired?
6,Star Trek VI: The Undiscovered Country,KIRK,"Uhura, monitor!"
6,Star Trek VI: The Undiscovered Country,UHURA,Aye sir.
6,Star Trek VI: The Undiscovered Country,VALERIS,Direct hit!
6,Star Trek VI: The Undiscovered Country,UHURA,"Confirmed, sir."
6,Star Trek VI: The Undiscovered Country,KERLA,We've lost gravity.
6,Star Trek VI: The Undiscovered Country,STEX,We are betrayed!
6,Star Trek VI: The Undiscovered Country,KIRK,This is the bridge. Do you read me? Do you read me?
6,Star Trek VI: The Undiscovered Country,KIRK,Torpedo bay! Did we fire those torpedoes?
6,Star Trek VI: The Undiscovered Country,SCOTT,"Negative, Captain. According to Inventory we're still fully loaded."
6,Star Trek VI: The Undiscovered Country,GORKON,Find Chang!
6,Star Trek VI: The Undiscovered Country,CHEKOV,Unable to confirm or deny firing the two photon torpedoes.
6,Star Trek VI: The Undiscovered Country,KIRK,Hailing frequencies.
6,Star Trek VI: The Undiscovered Country,UHURA,Aye sir.
6,Star Trek VI: The Undiscovered Country,UHURA,"Kronos One, this is Enterprise. Do you read? Over."
6,Star Trek VI: The Undiscovered Country,UHURA,"It's very hard to make out, sir. There's been some weapons firing and a lot of shouting."
6,Star Trek VI: The Undiscovered Country,CHEKOV,She's still listing.
6,Star Trek VI: The Undiscovered Country,KIRK,She's spinning out of control.
